,Start,7,,End,1042,,,0,,,,,,,,,,,
10,41153.88,164.92,1.56,0,201.64,,,,,,,,22.79,0,#N/A,201.64,,,
10,41153.92,164.92,1.56,0,201.64,,,,,,,,22.79,0,#N/A,201.64,,,
10,41153.96,164.92,1.56,0,201.64,,,,,,,,22.79,0,#N/A,201.64,,,
10,41154.00,0.01,0,0,201.64,,,,,,,,0,0,#N/A,201.64,,,
10,41154.04,0.01,0,0,201.64,,,,,,,,0,0,#N/A,201.64,,,
10,41154.08,0.01,0,0,201.64,,,,,,,,0,0,#N/A,201.64,,,
10,41154.13,0.01,0,0,201.64,,,,,,,,0,0,#N/A,201.64,,,
10,41154.14,0.01,0,0,201.64,,,,,,,,0,0,#N/A,201.64,,,
10,41154.17,0.01,0,0,201.64,,,,,,,,0,0,#N/A,201.64,,,
10,41154.21,0.01,0,0,201.64,,,,,,,,0,0,#N/A,201.64,,,
10,41154.25,0.01,0,0,201.64,,,,,,,,0,0,#N/A,201.64,,,
10,41154.25,0.01,0,0,201.64,,,,,,,,0,0,#N/A,201.64,,,
10,41154.29,0.01,0,0,201.64,,,,,,,,0,0,#N/A,201.64,,,
10,41154.35,0.01,0,0,201.64,,,,,,,,0,0,#N/A,201.64,,,
10,41154.38,0.01,0,0,201.64,,,,,,,,0,0,#N/A,201.64,,,
10,41154.42,0.01,0,0,201.64,,,,,,,,0,0,#N/A,201.64,,,
10,41154.46,0.01,0,0,201.64,,,,,,,,0,0,#N/A,201.64,,,
10,41154.50,0.01,0,0,201.64,,,,,,,,0,0,#N/A,201.64,,,
10,41154.54,0.01,0,0,201.64,,,,,,,,0,0,#N/A,201.64,,,
10,41154.58,0.01,0,0,201.64,,,,,,,,0,0,#N/A,201.64,,,
10,41154.64,0.01,0,0,201.64,,,,,,,,0,0,#N/A,201.64,,,
10,41154.67,0.01,0,0,201.64,,,,,,,,0,0,#N/A,201.64,,,
10,41154.71,9.24,0,10.78,197.77,,,,,,,,9.23,0,#N/A,197.77,,,
10,41154.75,19.63,0,0,193.4,,,,,,,,19.62,0,#N/A,193.4,,,
10,41154.79,19.63,0,0,193.4,,,,,,,,19.62,0,#N/A,193.4,,,
10,41154.80,19.63,0,0,193.4,,,,,,,,19.62,0,#N/A,193.4,,,
10,41154.83,19.63,0,0,193.4,,,,,,,,19.62,0,#N/A,193.4,,,
10,41154.88,19.63,0,0,193.4,,,,,,,,19.62,0,#N/A,193.4,,,
10,41154.92,19.63,0,0,193.4,,,,,,,,19.62,0,#N/A,193.4,,,
10,41154.96,19.63,0,0,193.4,,,,,,,,19.62,0,#N/A,193.4,,,
10,41155.00,19.63,0,0,193.4,,,,,,,,0,0,#N/A,193.4,,,
10,41155.06,19.63,0,0,193.4,,,,,,,,0,0,#N/A,193.4,,,
10,41155.08,19.63,0,0,193.4,,,,,,,,0,0,#N/A,193.4,,,
10,41155.13,20.03,0,0,193.23,,,,,,,,0.4,0,#N/A,193.23,,,
10,41155.14,20.03,0,0,193.23,,,,,,,,0.4,0,#N/A,193.23,,,
10,41155.21,20.03,0,0,193.23,,,,,,,,0.4,0,#N/A,193.23,,,
10,41155.25,20.03,0,0,193.23,,,,,,,,0.4,0,#N/A,193.23,,,
10,41155.29,20.03,0,0,193.23,,,,,,,,0.4,0,#N/A,193.23,,,
10,41155.33,20.03,0,0,193.23,,,,,,,,0.4,0,#N/A,193.23,,,
10,41155.38,20.03,0,0,193.23,,,,,,,,0.4,0,#N/A,193.23,,,
10,41155.42,20.03,0,0,193.23,,,,,,,,0.4,0,#N/A,193.23,,,
10,41155.43,20.03,0,0,193.23,,,,,,,,0.4,0,#N/A,193.23,,,
10,41155.47,20.03,0,0,193.23,,,,,,,,0.4,0,#N/A,193.23,,,
10,41155.50,20.03,0,0,193.23,,,,,,,,0.4,0,#N/A,193.23,,,
10,41155.54,20.03,0,0,193.23,,,,,,,,0.4,0,#N/A,193.23,,,
10,41155.60,20.03,0,0,193.23,,,,,,,,0.4,0,#N/A,193.23,,,
10,41155.63,20.03,0,0,193.23,,,,,,,,0.4,0,#N/A,193.23,,,
10,41155.67,20.6,0,11.21,192.99,,,,,,,,0.97,0,#N/A,192.99,,,
10,41155.71,33.98,0,21.86,187.36,,,,,,,,14.35,0,#N/A,187.36,,,
10,41155.75,37.26,0,0,185.98,,,,,,,,17.63,0,#N/A,185.98,,,
10,41155.79,37.26,0,0,185.98,,,,,,,,17.63,0,#N/A,185.98,,,
10,41155.83,37.26,0,0,185.98,,,,,,,,17.63,0,#N/A,185.98,,,
10,41155.88,37.26,0,0,185.98,,,,,,,,17.63,0,#N/A,185.98,,,
10,41155.89,37.26,0,0,185.98,,,,,,,,17.63,0,#N/A,185.98,,,
10,41155.92,37.26,0,0,185.98,,,,,,,,17.63,0,#N/A,185.98,,,
10,41155.96,37.26,0,0,185.98,,,,,,,,17.63,0,#N/A,185.98,,,
10,41156.00,37.26,0,0,185.98,,,,,,,,0,0,#N/A,185.98,,,
10,41156.04,37.26,0,0,185.98,,,,,,,,0,0,#N/A,185.98,,,
10,41156.08,37.26,0,0,185.98,,,,,,,,0,0,#N/A,185.98,,,
10,41156.13,37.26,0,0,185.98,,,,,,,,0,0,#N/A,185.98,,,
10,41156.17,37.8,0,0,185.75,,,,,,,,0.54,0,#N/A,185.75,,,
10,41156.21,37.8,0,0,185.75,,,,,,,,0.54,0,#N/A,185.75,,,
10,41156.25,37.8,0,0,185.75,,,,,,,,0.54,0,#N/A,185.75,,,
10,41156.29,37.8,0,0,185.75,,,,,,,,0.54,0,#N/A,185.75,,,
10,41156.33,37.8,0,0,185.75,,,,,,,,0.54,0,#N/A,185.75,,,
10,41156.35,37.8,0,0,185.75,,,,,,,,0.54,0,#N/A,185.75,,,
10,41156.38,37.8,0,0,185.75,,,,,,,,0.54,0,#N/A,185.75,,,
10,41156.42,37.8,0,0,185.75,,,,,,,,0.54,0,#N/A,185.75,,,
10,41156.43,37.8,0,0,185.75,,,,,,,,0.54,0,#N/A,185.75,,,
10,41156.46,37.8,0,0,185.75,,,,,,,,0.54,0,#N/A,185.75,,,
10,41156.49,37.8,0,0,185.75,,,,,,,,0.54,0,#N/A,185.75,,,
10,41156.50,37.8,0,0,185.75,,,,,,,,0.54,0,#N/A,185.75,,,
10,41156.54,37.8,0,0,185.75,,,,,,,,0.54,0,#N/A,185.75,,,
10,41156.58,37.8,0,0,185.75,,,,,,,,0.54,0,#N/A,185.75,,,
10,41156.60,37.8,0,0,185.75,,,,,,,,0.54,0,#N/A,185.75,,,
10,41156.60,37.8,0,0,185.75,,,,,,,,0.54,0,#N/A,185.75,,,
10,41156.63,37.8,0,0,185.75,,,,,,,,0.54,0,#N/A,185.75,,,
10,41156.64,37.8,0,0,185.75,,,,,,,,0.54,0,#N/A,185.75,,,
10,41156.65,37.8,0,0,185.75,,,,,,,,0.54,0,#N/A,185.75,,,
10,41156.67,37.8,0,0,185.75,,,,,,,,0.54,0,#N/A,185.75,,,
10,41156.68,37.8,0,0,185.75,,,,,,,,0.54,0,#N/A,185.75,,,
10,41156.71,50.09,0,21.3,180.6,,,,,,,,12.83,0,#N/A,180.6,,,
10,41156.75,55.25,0,0,178.45,,,,,,,,17.99,0,#N/A,178.45,,,
10,41156.79,55.25,0,0,178.45,,,,,,,,17.99,0,#N/A,178.45,,,
10,41156.83,55.25,0,0,178.45,,,,,,,,17.99,0,#N/A,178.45,,,
10,41156.88,55.25,0,0,178.45,,,,,,,,17.99,0,#N/A,178.45,,,
10,41156.92,55.25,0,0,178.45,,,,,,,,17.99,0,#N/A,178.45,,,
10,41156.96,55.25,0,0,178.45,,,,,,,,17.99,0,#N/A,178.45,,,
10,41157.00,55.25,0,0,178.45,,,,,,,,0,0,#N/A,178.45,,,
10,41157.04,0.01,0,0,178.45,,,,,,,,0.01,0,#N/A,178.45,,,
10,41157.08,0.01,0,0,178.45,,,,,,,,0.01,0,#N/A,178.45,,,
10,41157.13,0.01,0,0,178.45,,,,,,,,0.01,0,#N/A,178.45,,,
10,41157.14,0.01,0,0,178.45,,,,,,,,0.01,0,#N/A,178.45,,,
10,41157.17,0.01,0,0,178.45,,,,,,,,0.01,0,#N/A,178.45,,,
10,41157.18,0.01,0,0,178.45,,,,,,,,0.01,0,#N/A,178.45,,,
10,41157.19,0.01,0,0,178.45,,,,,,,,0.01,0,#N/A,178.45,,,
10,41157.21,0.01,0,0,178.45,,,,,,,,0.01,0,#N/A,178.45,,,
10,41157.25,0.01,0,0,178.45,,,,,,,,0.01,0,#N/A,178.45,,,
10,41157.25,0.01,0,0,178.45,,,,,,,,0.01,0,#N/A,178.45,,,
10,41157.29,0.01,0,0,178.45,,,,,,,,0.01,0,#N/A,178.45,,,
10,41157.33,1.46,1.45,3.94,177.82,,,,,,,,1.46,1.45,#N/A,177.82,,,
10,41157.38,3.4,3.39,0.27,177.03,,,,,,,,3.4,3.39,#N/A,177.03,,,
10,41157.42,3.93,3.92,0,176.85,,,,,,,,3.93,3.92,#N/A,176.85,,,
10,41157.46,4.16,4.15,0,176.81,,,,,,,,4.16,4.15,#N/A,176.81,,,
10,41157.50,4.16,4.15,0,176.81,,,,,,,,4.16,4.15,#N/A,176.81,,,
10,41157.51,4.16,4.15,0,176.81,,,,,,,,4.16,4.15,#N/A,176.81,,,
10,41157.54,4.16,4.15,0,176.81,,,,,,,,4.16,4.15,#N/A,176.81,,,
10,41157.55,4.16,4.15,0,176.81,,,,,,,,4.16,4.15,#N/A,176.81,,,
10,41157.58,4.16,4.15,0,176.81,,,,,,,,4.16,4.15,#N/A,176.81,,,
10,41157.63,4.16,4.15,0,176.81,,,,,,,,4.16,4.15,#N/A,176.81,,,
10,41157.67,4.16,4.15,0,176.81,,,,,,,,4.16,4.15,#N/A,176.81,,,
10,41157.71,14.15,14.14,21.52,172.61,,,,,,,,14.15,14.14,#N/A,172.61,,,
10,41157.71,14.15,14.14,21.52,172.61,,,,,,,,14.15,14.14,#N/A,172.61,,,
10,41157.72,18.38,18.37,21.97,170.84,,,,,,,,18.38,18.37,#N/A,170.84,,,
10,41157.75,27.84,27.83,0,166.86,,,,,,,,27.84,27.83,#N/A,166.86,,,
10,41157.79,27.84,27.83,0,166.86,,,,,,,,27.84,27.83,#N/A,166.86,,,
10,41157.83,27.84,27.83,0,166.86,,,,,,,,27.84,27.83,#N/A,166.86,,,
10,41157.83,27.84,27.83,0,166.86,,,,,,,,27.84,27.83,#N/A,166.86,,,
10,41157.85,27.84,27.83,0,166.86,,,,,,,,27.84,27.83,#N/A,166.86,,,
10,41157.88,27.84,27.83,0,166.86,,,,,,,,27.84,27.83,#N/A,166.86,,,
10,41157.88,27.84,27.83,0,166.86,,,,,,,,27.84,27.83,#N/A,166.86,,,
10,41157.92,27.84,27.83,0,166.86,,,,,,,,27.84,27.83,#N/A,166.86,,,
10,41157.96,27.84,27.83,0,166.86,,,,,,,,27.84,27.83,#N/A,166.86,,,
10,41158.00,27.84,27.83,0,166.86,,,,,,,,0,0,#N/A,166.86,,,
10,41158.04,27.84,27.83,0,166.86,,,,,,,,0,0,#N/A,166.86,,,
10,41158.08,27.84,27.83,0,166.86,,,,,,,,0,0,#N/A,166.86,,,
10,41158.13,27.84,27.83,0,166.86,,,,,,,,0,0,#N/A,166.86,,,
10,41158.13,27.84,27.83,0,166.86,,,,,,,,0,0,#N/A,166.86,,,
10,41158.17,27.84,27.83,0,166.86,,,,,,,,0,0,#N/A,166.86,,,
10,41158.21,27.84,27.83,0,166.86,,,,,,,,0,0,#N/A,166.86,,,
10,41158.22,27.84,27.83,0,166.86,,,,,,,,0,0,#N/A,166.86,,,
10,41158.25,27.84,27.83,0,166.86,,,,,,,,0,0,#N/A,166.86,,,
10,41158.29,27.84,27.83,0,166.86,,,,,,,,0,0,#N/A,166.86,,,
10,41158.33,27.84,27.83,0,166.86,,,,,,,,0,0,#N/A,166.86,,,
10,41158.38,27.84,27.83,0,166.86,,,,,,,,0,0,#N/A,166.86,,,
10,41158.38,27.84,27.83,0,166.86,,,,,,,,0,0,#N/A,166.86,,,
10,41158.39,27.84,27.83,0,166.86,,,,,,,,0,0,#N/A,166.86,,,
10,41158.42,27.84,27.83,0,166.86,,,,,,,,0,0,#N/A,166.86,,,
10,41158.46,27.84,27.83,0,166.86,,,,,,,,0,0,#N/A,166.86,,,
10,41158.50,27.87,27.83,0,166.85,,,,,,,,0.03,0,#N/A,166.85,,,
10,41158.55,27.87,27.83,0,166.85,,,,,,,,0.03,0,#N/A,166.85,,,
10,41158.56,27.87,27.83,0,166.85,,,,,,,,0.03,0,#N/A,166.85,,,
10,41158.65,0,0,0,166.85,,,,,,,,0,0,#N/A,166.85,,,
10,41158.67,0,0,0,166.85,,,,,,,,0,0,#N/A,166.85,,,
10,41159.00,0.01,0,0,158.65,,,,,,,,0,0,#N/A,158.65,,,
10,41159.04,0.01,0,0,158.65,,,,,,,,0,0,#N/A,158.65,,,
10,41159.08,0.01,0,0,158.65,,,,,,,,0,0,#N/A,158.65,,,
10,41159.13,0.01,0,0,158.65,,,,,,,,0,0,#N/A,158.65,,,
10,41159.17,0.01,0,0,158.65,,,,,,,,0,0,#N/A,158.65,,,
10,41160.01,0.01,0,0,151.51,,,,,,,,0,0,#N/A,151.51,,,
10,41160.04,0.01,0,0,151.51,,,,,,,,0,0,#N/A,151.51,,,
10,41160.04,0.01,0,0,151.51,,,,,,,,0,0,#N/A,151.51,,,
10,41160.08,0.01,0,0,151.51,,,,,,,,0,0,#N/A,151.51,,,
10,41160.13,0.01,0,0,151.51,,,,,,,,0,0,#N/A,151.51,,,
10,41160.33,0.01,0,0,151.51,,,,,,,,0,0,#N/A,151.51,,,
10,41160.46,0.01,0,0,151.51,,,,,,,,0,0,#N/A,151.51,,,
10,41160.46,0.01,0,0,151.51,,,,,,,,0,0,#N/A,151.51,,,
10,41161.00,0.01,0,0,144.02,,,,,,,,0,0,#N/A,144.02,,,
10,41161.00,0.01,0,0,144.02,,,,,,,,0,0,#N/A,144.02,,,
10,41161.00,0.01,0,0,144.02,,,,,,,,0,0,#N/A,144.02,,,
10,41161.04,0.01,0,0,144.02,,,,,,,,0,0,#N/A,144.02,,,
10,41161.08,0.01,0,0,144.02,,,,,,,,0,0,#N/A,144.02,,,
10,41161.13,0.01,0,0,144.02,,,,,,,,0,0,#N/A,144.02,,,
10,41161.35,0.01,0,0,144.02,,,,,,,,0,0,#N/A,144.02,,,
10,41161.38,0.01,0,0,144.02,,,,,,,,0,0,#N/A,144.02,,,
10,41161.46,0.01,0,0,144.02,,,,,,,,0,0,#N/A,144.02,,,
10,41161.50,0.01,0,0,144.02,,,,,,,,0,0,#N/A,144.02,,,
10,41161.61,0.01,0,0,144.02,,,,,,,,0,0,#N/A,144.02,,,
10,41161.67,0.01,0,0,144.02,,,,,,,,0,0,#N/A,144.02,,,
10,41162.00,0.01,0,0,138.85,,,,,,,,0,0,#N/A,138.85,,,
10,41162.01,0.01,0,0,138.85,,,,,,,,0,0,#N/A,138.85,,,
10,41162.04,0.01,0,0,138.85,,,,,,,,0,0,#N/A,138.85,,,
10,41162.09,0.01,0,0,138.85,,,,,,,,0,0,#N/A,138.85,,,
10,41162.11,0.01,0,0,138.85,,,,,,,,0,0,#N/A,138.85,,,
10,41163.00,0.01,0,0,128.42,,,,,,,,0,0,#N/A,128.42,,,
10,41163.04,0.01,0,0,128.42,,,,,,,,0,0,#N/A,128.42,,,
10,41163.08,0.01,0,0,128.42,,,,,,,,0,0,#N/A,128.42,,,
10,41163.08,0.01,0,0,128.42,,,,,,,,0,0,#N/A,128.42,,,
10,41163.13,0.01,0,0,128.42,,,,,,,,0,0,#N/A,128.42,,,
10,41163.20,0.01,0,0,128.42,,,,,,,,0,0,#N/A,128.42,,,
10,41163.54,0.01,0,0,128.42,,,,,,,,0,0,#N/A,128.42,,,
10,41163.54,0.01,0,0,128.42,,,,,,,,0,0,#N/A,128.42,,,
10,41163.58,0.01,0,0,128.42,,,,,,,,0,0,#N/A,128.42,,,
10,41163.61,0.01,0,0,128.42,,,,,,,,0,0,#N/A,128.42,,,
10,41163.62,0.01,0,0,128.42,,,,,,,,0,0,#N/A,128.42,,,
10,41163.63,0.01,0,0,128.42,,,,,,,,0,0,#N/A,128.42,,,
10,41163.67,0.55,0,8.9,128.28,,,,,,,,0.54,0,#N/A,128.28,,,
10,41163.71,15.34,14.79,17.2,122.22,,,,,,,,15.33,14.79,#N/A,122.22,,,
10,41163.75,26.18,25.63,8.56,117.67,,,,,,,,26.17,25.63,#N/A,117.67,,,
10,41163.79,26.88,26.33,0,117.38,,,,,,,,26.87,26.33,#N/A,117.38,,,
10,41163.83,26.88,26.33,0,117.38,,,,,,,,26.87,26.33,#N/A,117.38,,,
10,41163.88,26.88,26.33,0,117.38,,,,,,,,26.87,26.33,#N/A,117.38,,,
10,41163.92,26.88,26.33,0,117.38,,,,,,,,26.87,26.33,#N/A,117.38,,,
10,41163.96,26.88,26.33,0,117.38,,,,,,,,26.87,26.33,#N/A,117.38,,,
10,41164.00,26.88,26.33,0,117.38,,,,,,,,0,0,#N/A,117.38,,,
10,41164.04,26.88,26.33,0,117.38,,,,,,,,0,0,#N/A,117.38,,,
10,41164.08,26.88,26.33,0,117.38,,,,,,,,0,0,#N/A,117.38,,,
10,41164.13,26.88,26.33,0,117.38,,,,,,,,0,0,#N/A,117.38,,,
10,41164.17,29.07,26.33,0,116.79,,,,,,,,2.19,0,#N/A,116.79,,,
10,41164.21,29.07,26.33,0,116.79,,,,,,,,2.19,0,#N/A,116.79,,,
10,41164.25,29.07,26.33,0,116.79,,,,,,,,2.19,0,#N/A,116.79,,,
10,41164.29,29.07,26.33,0,116.79,,,,,,,,2.19,0,#N/A,116.79,,,
10,41164.33,29.07,26.33,0,116.79,,,,,,,,2.19,0,#N/A,116.79,,,
10,41164.38,29.07,26.33,0,116.79,,,,,,,,2.19,0,#N/A,116.79,,,
10,41164.42,29.07,26.33,0,116.79,,,,,,,,2.19,0,#N/A,116.79,,,
10,41164.46,29.07,26.33,0,116.79,,,,,,,,2.19,0,#N/A,116.79,,,
10,41164.50,29.07,26.33,0,116.79,,,,,,,,2.19,0,#N/A,116.79,,,
10,41167.13,0.01,0,0,96.72,,,,,,,,0,0,#N/A,96.72,,,
10,41167.21,0.01,0,0,96.72,,,,,,,,0,0,#N/A,96.72,,,
10,41167.25,0.1,0,0,96.7,,,,,,,,0.09,0,#N/A,96.7,,,
10,41167.26,0.1,0,0,96.7,,,,,,,,0.09,0,#N/A,96.7,,,
10,41167.29,2.26,0,0,96.11,,,,,,,,2.25,0,#N/A,96.11,,,
10,41167.33,2.64,0,0,96.01,,,,,,,,2.63,0,#N/A,96.01,,,
10,41167.38,2.64,0,0,96.01,,,,,,,,2.63,0,#N/A,96.01,,,
10,41167.41,2.64,0,0,96.01,,,,,,,,2.63,0,#N/A,96.01,,,
10,41167.42,2.64,0,0,96.01,,,,,,,,2.63,0,#N/A,96.01,,,
10,41167.46,2.64,0,0,96.01,,,,,,,,2.63,0,#N/A,96.01,,,
10,41167.50,2.64,0,0,96.01,,,,,,,,2.63,0,#N/A,96.01,,,
10,41167.53,2.64,0,0,96.01,,,,,,,,2.63,0,#N/A,96.01,,,
10,41167.54,2.64,0,0,96.01,,,,,,,,2.63,0,#N/A,96.01,,,
10,41167.58,2.64,0,0,96.01,,,,,,,,2.63,0,#N/A,96.01,,,
10,41167.63,2.64,0,0,96.01,,,,,,,,2.63,0,#N/A,96.01,,,
10,41167.67,2.64,0,0,96.01,,,,,,,,2.63,0,#N/A,96.01,,,
10,41167.71,11.33,8.69,16.93,92.36,,,,,,,,11.32,8.69,#N/A,92.36,,,
10,41167.75,13.85,11.21,0,91.3,,,,,,,,13.84,11.21,#N/A,91.3,,,
10,41167.79,13.85,11.21,0,91.3,,,,,,,,13.84,11.21,#N/A,91.3,,,
10,41167.83,13.85,11.21,0,91.3,,,,,,,,13.84,11.21,#N/A,91.3,,,
10,41167.88,13.85,11.21,0,91.3,,,,,,,,13.84,11.21,#N/A,91.3,,,
10,41167.92,13.85,11.21,0,91.3,,,,,,,,13.84,11.21,#N/A,91.3,,,
10,41167.96,13.85,11.21,0,91.3,,,,,,,,13.84,11.21,#N/A,91.3,,,
10,41168.00,13.85,11.21,0,91.3,,,,,,,,0,0,#N/A,91.3,,,
10,41168.04,0.01,0,0,91.3,,,,,,,,0.01,0,#N/A,91.3,,,
10,41168.06,0.01,0,0,91.3,,,,,,,,0.01,0,#N/A,91.3,,,
10,41168.08,0.01,0,0,91.3,,,,,,,,0.01,0,#N/A,91.3,,,
10,41168.13,0.01,0,0,91.3,,,,,,,,0.01,0,#N/A,91.3,,,
10,41168.14,0.55,0,0,91.16,,,,,,,,0.55,0,#N/A,91.16,,,
10,41168.15,0.55,0,0,91.16,,,,,,,,0.55,0,#N/A,91.16,,,
10,41168.17,0.55,0,0,91.16,,,,,,,,0.55,0,#N/A,91.16,,,
10,41168.21,0.55,0,0,91.16,,,,,,,,0.55,0,#N/A,91.16,,,
10,41168.25,0.56,0,0,91.16,,,,,,,,0.56,0,#N/A,91.16,,,
10,41168.26,0.56,0,0,91.16,,,,,,,,0.56,0,#N/A,91.16,,,
10,41168.28,0.56,0,0,91.16,,,,,,,,0.56,0,#N/A,91.16,,,
10,41168.29,0.56,0,0,91.16,,,,,,,,0.56,0,#N/A,91.16,,,
10,41168.33,0.56,0,0,91.16,,,,,,,,0.56,0,#N/A,91.16,,,
10,41168.38,0.56,0,0,91.16,,,,,,,,0.56,0,#N/A,91.16,,,
10,41168.42,0.56,0,0,91.16,,,,,,,,0.56,0,#N/A,91.16,,,
10,41168.43,0.56,0,0,91.16,,,,,,,,0.56,0,#N/A,91.16,,,
10,41168.44,0.56,0,0,91.16,,,,,,,,0.56,0,#N/A,91.16,,,
10,41168.46,0.56,0,0,91.16,,,,,,,,0.56,0,#N/A,91.16,,,
10,41168.47,0.56,0,0,91.16,,,,,,,,0.56,0,#N/A,91.16,,,
10,41168.50,0.56,0,0,91.16,,,,,,,,0.56,0,#N/A,91.16,,,
10,41168.51,0.56,0,0,91.16,,,,,,,,0.56,0,#N/A,91.16,,,
10,41168.53,0.56,0,0,91.16,,,,,,,,0.56,0,#N/A,91.16,,,
10,41168.54,0.56,0,0,91.16,,,,,,,,0.56,0,#N/A,91.16,,,
