,Start,7,,End,1043,,,0,,,,,,,,,,,
9,41153.79,315.9,69.24,10.67,78.55,,,,,,,,60.6,11.96,#N/A,78.55,,,
9,41153.83,320.38,73.72,0.59,77.35,,,,,,,,65.08,16.44,#N/A,77.35,,,
9,41153.88,320.38,73.72,0,77.35,,,,,,,,65.08,16.44,#N/A,77.35,,,
9,41153.92,320.38,73.72,0.38,77.35,,,,,,,,65.08,16.44,#N/A,77.35,,,
9,41153.96,320.4,73.74,0.27,77.35,,,,,,,,65.1,16.46,#N/A,77.35,,,
9,41154.00,0.01,0,0,77.35,,,,,,,,0,0,#N/A,77.35,,,
9,41154.04,0.01,0,0,77.35,,,,,,,,0,0,#N/A,77.35,,,
9,41154.08,1.66,0,0.38,76.92,,,,,,,,1.65,0,#N/A,76.92,,,
9,41154.13,1.66,0,0,76.92,,,,,,,,1.65,0,#N/A,76.92,,,
9,41154.14,1.66,0,0,76.92,,,,,,,,1.65,0,#N/A,76.92,,,
9,41154.17,2.73,0,0,76.63,,,,,,,,2.72,0,#N/A,76.63,,,
9,41154.21,2.73,0,0,76.63,,,,,,,,2.72,0,#N/A,76.63,,,
9,41154.25,2.73,0,0,76.63,,,,,,,,2.72,0,#N/A,76.63,,,
9,41154.25,2.73,0,0,76.63,,,,,,,,2.72,0,#N/A,76.63,,,
9,41154.29,2.73,0,0.27,76.63,,,,,,,,2.72,0,#N/A,76.63,,,
9,41154.35,2.73,0,0,76.63,,,,,,,,2.72,0,#N/A,76.63,,,
9,41154.38,2.73,0,0.38,76.63,,,,,,,,2.72,0,#N/A,76.63,,,
9,41154.42,2.73,0,0,76.63,,,,,,,,2.72,0,#N/A,76.63,,,
9,41154.46,2.73,0,0,76.63,,,,,,,,2.72,0,#N/A,76.63,,,
9,41154.50,2.74,0,0,76.63,,,,,,,,2.73,0,#N/A,76.63,,,
9,41154.54,2.74,0,0,76.63,,,,,,,,2.73,0,#N/A,76.63,,,
9,41154.58,2.74,0,0,76.63,,,,,,,,2.73,0,#N/A,76.63,,,
9,41154.64,5.08,0,0,75.99,,,,,,,,5.07,0,#N/A,75.99,,,
9,41154.67,5.09,0,0.59,75.99,,,,,,,,5.08,0,#N/A,75.99,,,
9,41154.71,11.94,0,11.32,74.14,,,,,,,,11.93,0,#N/A,74.14,,,
9,41154.75,23.2,0.51,11.43,71.11,,,,,,,,23.19,0.51,#N/A,71.11,,,
9,41154.79,26.96,4.27,0,70.1,,,,,,,,26.95,4.27,#N/A,70.1,,,
9,41154.80,26.96,4.27,0,70.1,,,,,,,,26.95,4.27,#N/A,70.1,,,
9,41154.83,26.96,4.27,0,70.1,,,,,,,,26.95,4.27,#N/A,70.1,,,
9,41154.88,26.96,4.27,0,70.1,,,,,,,,26.95,4.27,#N/A,70.1,,,
9,41154.92,27.11,4.42,0,70.06,,,,,,,,27.1,4.42,#N/A,70.06,,,
9,41154.96,27.11,4.42,0,70.06,,,,,,,,27.1,4.42,#N/A,70.06,,,
9,41155.00,28.55,5.86,0,69.67,,,,,,,,0,0,#N/A,69.67,,,
9,41155.06,28.55,5.86,0,69.67,,,,,,,,0,0,#N/A,69.67,,,
9,41155.08,28.55,5.86,0,69.67,,,,,,,,0,0,#N/A,69.67,,,
9,41155.13,28.57,5.86,0,69.67,,,,,,,,0.02,0,#N/A,69.67,,,
9,41155.14,31.98,5.86,21.97,68.75,,,,,,,,3.43,0,#N/A,68.75,,,
9,41155.21,34.99,5.86,0,67.94,,,,,,,,6.44,0,#N/A,67.94,,,
9,41155.25,35,5.86,0,67.94,,,,,,,,6.45,0,#N/A,67.94,,,
9,41155.29,35,5.86,0,67.94,,,,,,,,6.45,0,#N/A,67.94,,,
9,41155.33,35.97,5.86,2.53,67.67,,,,,,,,7.42,0,#N/A,67.67,,,
9,41155.38,37.31,5.86,1.23,67.27,,,,,,,,8.76,0,#N/A,67.27,,,
9,41155.42,38.15,5.86,0,67.03,,,,,,,,9.6,0,#N/A,67.03,,,
9,41155.43,38.17,5.86,0,67.03,,,,,,,,9.62,0,#N/A,67.03,,,
9,41155.47,38.17,5.86,0.27,67.03,,,,,,,,9.62,0,#N/A,67.03,,,
9,41155.50,38.17,5.86,0.59,67.03,,,,,,,,9.62,0,#N/A,67.03,,,
9,41155.54,38.19,5.86,0,67.03,,,,,,,,9.64,0,#N/A,67.03,,,
9,41155.60,38.21,5.86,0,67.03,,,,,,,,9.66,0,#N/A,67.03,,,
9,41155.63,38.36,5.86,0.38,66.99,,,,,,,,9.81,0,#N/A,66.99,,,
9,41155.67,39.17,5.86,10.57,66.77,,,,,,,,10.62,0,#N/A,66.77,,,
9,41155.71,48.26,5.86,11.75,64.33,,,,,,,,19.71,0,#N/A,64.33,,,
9,41155.75,57.87,5.86,11.43,61.73,,,,,,,,29.32,0,#N/A,61.73,,,
9,41155.79,69.58,17.57,0,58.55,,,,,,,,41.03,11.71,#N/A,58.55,,,
9,41155.83,69.58,17.57,0,58.55,,,,,,,,41.03,11.71,#N/A,58.55,,,
9,41155.88,69.58,17.57,0.27,58.55,,,,,,,,41.03,11.71,#N/A,58.55,,,
9,41155.89,69.58,17.57,0,58.55,,,,,,,,41.03,11.71,#N/A,58.55,,,
9,41155.92,69.58,17.57,0,58.55,,,,,,,,41.03,11.71,#N/A,58.55,,,
9,41155.96,69.58,17.57,0,58.55,,,,,,,,41.03,11.71,#N/A,58.55,,,
9,41156.00,69.58,17.57,0,58.55,,,,,,,,0,0,#N/A,58.55,,,
9,41156.04,70.64,17.57,0,58.27,,,,,,,,1.06,0,#N/A,58.27,,,
9,41156.08,70.64,17.57,0,58.27,,,,,,,,1.06,0,#N/A,58.27,,,
9,41156.13,70.64,17.57,0,58.27,,,,,,,,1.06,0,#N/A,58.27,,,
9,41156.17,70.64,17.57,0,58.27,,,,,,,,1.06,0,#N/A,58.27,,,
9,41156.21,70.65,17.57,0,58.27,,,,,,,,1.07,0,#N/A,58.27,,,
9,41156.25,70.65,17.57,0,58.27,,,,,,,,1.07,0,#N/A,58.27,,,
9,41156.29,70.65,17.57,0,58.27,,,,,,,,1.07,0,#N/A,58.27,,,
9,41156.33,70.65,17.57,0,58.27,,,,,,,,1.07,0,#N/A,58.27,,,
9,41156.35,70.65,17.57,0,58.27,,,,,,,,1.07,0,#N/A,58.27,,,
9,41156.38,70.65,17.57,0,58.27,,,,,,,,1.07,0,#N/A,58.27,,,
9,41156.42,70.66,17.57,0.38,58.27,,,,,,,,1.08,0,#N/A,58.27,,,
9,41156.43,70.66,17.57,0,58.27,,,,,,,,1.08,0,#N/A,58.27,,,
9,41156.46,70.66,17.57,0.27,58.27,,,,,,,,1.08,0,#N/A,58.27,,,
9,41156.49,70.67,17.57,0.38,58.27,,,,,,,,1.09,0,#N/A,58.27,,,
9,41156.50,70.67,17.57,0,58.27,,,,,,,,1.09,0,#N/A,58.27,,,
9,41156.54,70.69,17.57,0,58.27,,,,,,,,1.11,0,#N/A,58.27,,,
9,41156.58,70.7,17.57,0.38,58.27,,,,,,,,1.12,0,#N/A,58.27,,,
9,41156.60,70.7,17.57,0.27,58.27,,,,,,,,1.12,0,#N/A,58.27,,,
9,41156.60,70.7,17.57,0.27,58.27,,,,,,,,1.12,0,#N/A,58.27,,,
9,41156.63,70.7,17.57,0,58.27,,,,,,,,1.12,0,#N/A,58.27,,,
9,41156.64,70.7,17.57,0,58.27,,,,,,,,1.12,0,#N/A,58.27,,,
9,41156.65,70.7,17.57,0.49,58.27,,,,,,,,1.12,0,#N/A,58.27,,,
9,41156.67,70.84,17.57,0,58.23,,,,,,,,1.26,0,#N/A,58.23,,,
9,41156.68,72.53,17.57,11.21,57.78,,,,,,,,2.95,0,#N/A,57.78,,,
9,41156.71,80.75,17.57,11.21,55.56,,,,,,,,11.17,0,#N/A,55.56,,,
9,41156.75,83.39,17.57,0,54.84,,,,,,,,13.81,0,#N/A,54.84,,,
9,41156.79,91.93,26.11,11.65,52.54,,,,,,,,22.35,8.54,#N/A,52.54,,,
9,41156.83,99.79,33.97,0.59,50.41,,,,,,,,30.21,16.4,#N/A,50.41,,,
9,41156.88,99.8,33.98,0,50.41,,,,,,,,30.22,16.41,#N/A,50.41,,,
9,41156.92,99.8,33.98,0,50.41,,,,,,,,30.22,16.41,#N/A,50.41,,,
9,41156.96,99.8,33.98,0,50.41,,,,,,,,30.22,16.41,#N/A,50.41,,,
9,41157.00,99.8,33.98,0,50.41,,,,,,,,0,0,#N/A,50.41,,,
9,41157.04,0.01,0,0,50.41,,,,,,,,0.01,0,#N/A,50.41,,,
9,41157.08,0.01,0,0,50.41,,,,,,,,0.01,0,#N/A,50.41,,,
9,41157.13,0.01,0,0,50.41,,,,,,,,0.01,0,#N/A,50.41,,,
9,41157.14,0.01,0,0,50.41,,,,,,,,0.01,0,#N/A,50.41,,,
9,41157.17,0.01,0,0,50.41,,,,,,,,0.01,0,#N/A,50.41,,,
9,41157.18,0.01,0,0,50.41,,,,,,,,0.01,0,#N/A,50.41,,,
9,41157.19,0.01,0,0,50.41,,,,,,,,0.01,0,#N/A,50.41,,,
9,41157.21,0.01,0,0,50.41,,,,,,,,0.01,0,#N/A,50.41,,,
9,41157.25,0.01,0,0,50.41,,,,,,,,0.01,0,#N/A,50.41,,,
9,41157.25,0.01,0,0,50.41,,,,,,,,0.01,0,#N/A,50.41,,,
9,41157.29,0.01,0,0,50.41,,,,,,,,0.01,0,#N/A,50.41,,,
9,41157.33,1.1,1.09,0,49.95,,,,,,,,1.1,1.09,#N/A,49.95,,,
9,41157.38,6.7,6.69,10.35,47.6,,,,,,,,6.7,6.69,#N/A,47.6,,,
9,41157.42,15.28,15.27,10.46,44,,,,,,,,15.28,15.27,#N/A,44,,,
9,41157.46,24.6,24.59,10.35,40.07,,,,,,,,24.6,24.59,#N/A,40.07,,,
9,41157.50,33.04,33.03,10.57,36.48,,,,,,,,33.04,33.03,#N/A,36.48,,,
9,41157.51,35.48,35.47,10.35,35.46,,,,,,,,35.48,35.47,#N/A,35.46,,,
9,41157.54,41.53,41.53,10.46,32.89,,,,,,,,41.53,41.53,#N/A,32.89,,,
9,41157.55,43.87,43.87,10.89,31.91,,,,,,,,43.87,43.87,#N/A,31.91,,,
9,41157.58,50.23,50.23,10.57,29.23,,,,,,,,50.23,50.23,#N/A,29.23,,,
9,41157.63,53.94,53.94,0,27.67,,,,,,,,53.94,53.94,#N/A,27.67,,,
9,41157.67,53.95,53.95,0,27.66,,,,,,,,53.95,53.95,#N/A,27.66,,,
9,41157.71,74.32,74.32,21.64,19.09,,,,,,,,74.32,74.32,#N/A,19.09,,,
9,41157.71,74.32,74.32,21.64,19.09,,,,,,,,74.32,74.32,#N/A,19.09,,,
9,41157.72,78.7,78.7,22.76,17.24,,,,,,,,78.7,78.7,#N/A,17.24,,,
9,41157.75,90.11,90.11,22.31,12.42,,,,,,,,90.11,90.11,#N/A,12.42,,,
9,41157.79,98.45,98.45,0,8.91,,,,,,,,98.45,98.45,#N/A,8.91,,,
9,41157.83,98.45,98.45,0.59,8.91,,,,,,,,98.45,98.45,#N/A,8.91,,,
9,41157.83,98.45,98.45,0.38,8.91,,,,,,,,98.45,98.45,#N/A,8.91,,,
9,41157.85,98.45,98.45,0,8.91,,,,,,,,98.45,98.45,#N/A,8.91,,,
9,41157.88,98.46,98.46,0.38,8.91,,,,,,,,98.46,98.46,#N/A,8.91,,,
9,41157.88,98.46,98.46,0.38,8.91,,,,,,,,98.46,98.46,#N/A,8.91,,,
9,41157.92,98.46,98.46,0,8.91,,,,,,,,98.46,98.46,#N/A,8.91,,,
9,41157.96,98.46,98.46,0,8.91,,,,,,,,98.46,98.46,#N/A,8.91,,,
9,41158.00,98.46,98.46,0.27,8.91,,,,,,,,0,0,#N/A,8.91,,,
9,41158.04,98.46,98.46,0,8.91,,,,,,,,0,0,#N/A,8.91,,,
9,41158.08,98.47,98.46,0.27,8.91,,,,,,,,0.01,0,#N/A,8.91,,,
9,41158.13,98.77,98.46,10.67,8.83,,,,,,,,0.31,0,#N/A,8.83,,,
9,41158.13,98.77,98.46,10.67,8.83,,,,,,,,0.31,0,#N/A,8.83,,,
9,41158.17,104.64,98.46,0,7.24,,,,,,,,6.18,0,#N/A,7.24,,,
9,41158.21,104.64,98.46,0.59,7.24,,,,,,,,6.18,0,#N/A,7.24,,,
9,41158.22,104.64,98.46,0,7.24,,,,,,,,6.18,0,#N/A,7.24,,,
9,41158.25,106.35,98.46,0,6.78,,,,,,,,7.89,0,#N/A,6.78,,,
9,41158.29,106.35,98.46,0,6.78,,,,,,,,7.89,0,#N/A,6.78,,,
9,41158.33,106.36,98.46,0,6.78,,,,,,,,7.9,0,#N/A,6.78,,,
9,41158.38,106.36,98.46,0,6.78,,,,,,,,7.9,0,#N/A,6.78,,,
9,41158.38,106.36,98.46,0,6.78,,,,,,,,7.9,0,#N/A,6.78,,,
9,41158.39,106.37,98.46,4.64,6.78,,,,,,,,7.91,0,#N/A,6.78,,,
9,41158.42,108.71,98.46,3.61,6.12,,,,,,,,10.25,0,#N/A,6.12,,,
9,41158.46,112.02,98.46,0,5.21,,,,,,,,13.56,0,#N/A,5.21,,,
9,41158.50,113.94,98.46,2.75,4.66,,,,,,,,15.48,0,#N/A,4.66,,,
9,41158.55,115.52,98.46,4.75,4.25,,,,,,,,17.06,0,#N/A,4.25,,,
9,41158.56,115.69,98.46,4.04,4.2,,,,,,,,17.23,0,#N/A,4.2,,,
9,41158.65,0,0,0,104.2,,,,,,,,0,0,#N/A,104.2,,,
9,41158.67,0,0,0,104.2,,,,,,,,0,0,#N/A,104.2,,,
9,41159.00,0.01,0,0,88.17,,,,,,,,0,0,#N/A,88.17,,,
9,41159.04,0.01,0,0.38,88.17,,,,,,,,0,0,#N/A,88.17,,,
9,41159.08,0.01,0,0,88.17,,,,,,,,0,0,#N/A,88.17,,,
9,41159.13,1.58,0,18.01,87.75,,,,,,,,1.57,0,#N/A,87.75,,,
9,41159.17,13.44,0,3.57,84.57,,,,,,,,13.43,0,#N/A,84.57,,,
9,41160.01,0.01,0,0,57.96,,,,,,,,0,0,#N/A,57.96,,,
9,41160.04,0.1,0,0,57.94,,,,,,,,0.09,0,#N/A,57.94,,,
9,41160.04,0.1,0,0,57.94,,,,,,,,0.09,0,#N/A,57.94,,,
9,41160.08,0.1,0,0,57.94,,,,,,,,0.09,0,#N/A,57.94,,,
9,41160.13,0.1,0,0,57.94,,,,,,,,0.09,0,#N/A,57.94,,,
9,41160.33,6.9,0,0.81,56.1,,,,,,,,6.89,0,#N/A,56.1,,,
9,41160.46,8.08,0,0,55.79,,,,,,,,8.07,0,#N/A,55.79,,,
9,41160.46,8.08,0,0,55.79,,,,,,,,8.07,0,#N/A,55.79,,,
9,41161.00,0.406333333,0,8.99,39.24,,,,,,,,3.88578E-16,0,#N/A,39.24,,,
9,41161.00,0.406333333,0,8.99,39.24,,,,,,,,3.88578E-16,0,#N/A,39.24,,,
9,41161.00,0.406333333,0,8.99,39.24,,,,,,,,3.88578E-16,0,#N/A,39.24,,,
9,41161.04,8.46,0,9.08,37.16,,,,,,,,8.053666667,0,#N/A,37.16,,,
9,41161.08,11.09,0,0,36.43,,,,,,,,10.68366667,0,#N/A,36.43,,,
9,41161.13,11.43,0,8.64,36.34,,,,,,,,11.02366667,0,#N/A,36.34,,,
9,41161.35,23.7,0,0,33.1,,,,,,,,23.29366667,0,#N/A,33.1,,,
9,41161.38,23.71,0,0,33.1,,,,,,,,23.30366667,0,#N/A,33.1,,,
9,41161.46,23.71,0,0,33.1,,,,,,,,23.30366667,0,#N/A,33.1,,,
9,41161.50,23.76,0,0,33.09,,,,,,,,23.35366667,0,#N/A,33.09,,,
9,41161.61,26.23,0,0,32.42,,,,,,,,25.82366667,0,#N/A,32.42,,,
9,41161.67,26.55,0,0,32.34,,,,,,,,26.14366667,0,#N/A,32.34,,,
9,41162.00,0.02,0,0,7.68,,,,,,,,0,0,#N/A,7.68,,,
9,41162.01,0.05,0,0,7.68,,,,,,,,0.03,0,#N/A,7.68,,,
9,41162.04,0.2,0,0,7.68,,,,,,,,0.18,0,#N/A,7.68,,,
9,41162.09,0.41,0,0,7.68,,,,,,,,0.39,0,#N/A,7.68,,,
9,41162.11,0.51,0,0.21,7.68,,,,,,,,0.49,0,#N/A,7.68,,,
9,41163.00,0.01,0,0,-0.21,,,,,,,,0,0,#N/A,-0.21,,,
9,41163.04,0.01,0,0,-0.21,,,,,,,,0,0,#N/A,-0.21,,,
9,41163.08,0.01,0,0.21,-0.21,,,,,,,,0,0,#N/A,-0.21,,,
9,41163.08,0.01,0,0.21,-0.21,,,,,,,,0,0,#N/A,-0.21,,,
9,41163.13,0.01,0,0,-0.21,,,,,,,,0,0,#N/A,-0.21,,,
9,41163.20,0.01,0,0,-0.21,,,,,,,,0,0,#N/A,-0.21,,,
9,41163.54,0.01,0,0,-0.21,,,,,,,,0,0,#N/A,-0.21,,,
9,41163.54,0.01,0,0,-0.21,,,,,,,,0,0,#N/A,-0.21,,,
9,41163.58,0.01,0,0,-0.21,,,,,,,,0,0,#N/A,-0.21,,,
9,41163.61,0.09,0,0,99.77,,,,,,,,0.08,0,#N/A,99.77,,,
9,41163.62,0.85,0,0,149.57,,,,,,,,0.84,0,#N/A,149.57,,,
9,41163.63,0.86,0,0.63,149.57,,,,,,,,0.85,0,#N/A,149.57,,,
9,41163.67,0.96,0,0,149.55,,,,,,,,0.95,0,#N/A,149.55,,,
9,41163.71,19.62,18.66,26.82,141.66,,,,,,,,19.61,18.66,#N/A,141.66,,,
9,41163.75,43.02,42.06,18.63,131.82,,,,,,,,43.01,42.06,#N/A,131.82,,,
9,41163.79,52.67,51.71,0,127.78,,,,,,,,52.66,51.71,#N/A,127.78,,,
9,41163.83,52.67,51.71,0,127.78,,,,,,,,52.66,51.71,#N/A,127.78,,,
9,41163.88,52.68,51.72,0,127.78,,,,,,,,52.67,51.72,#N/A,127.78,,,
9,41163.92,52.68,51.72,0,127.78,,,,,,,,52.67,51.72,#N/A,127.78,,,
9,41163.96,52.68,51.72,0,127.78,,,,,,,,52.67,51.72,#N/A,127.78,,,
9,41164.00,52.69,51.73,0,127.78,,,,,,,,0,0,#N/A,127.78,,,
9,41164.04,52.69,51.73,0.29,127.78,,,,,,,,0,0,#N/A,127.78,,,
9,41164.08,52.69,51.73,0.38,127.78,,,,,,,,0,0,#N/A,127.78,,,
9,41164.13,53.59,51.73,8.99,127.53,,,,,,,,0.9,0,#N/A,127.53,,,
9,41164.17,61.59,51.73,0,125.38,,,,,,,,8.9,0,#N/A,125.38,,,
9,41164.21,61.99,51.73,3.83,125.27,,,,,,,,9.3,0,#N/A,125.27,,,
9,41164.25,62.25,51.73,0,125.2,,,,,,,,9.56,0,#N/A,125.2,,,
9,41164.29,62.38,51.73,2.1,125.17,,,,,,,,9.69,0,#N/A,125.17,,,
9,41164.33,63.14,51.73,2.45,124.96,,,,,,,,10.45,0,#N/A,124.96,,,
9,41164.38,65.7,51.73,2.88,124.29,,,,,,,,13.01,0,#N/A,124.29,,,
9,41164.42,68.04,51.73,3.4,123.66,,,,,,,,15.35,0,#N/A,123.66,,,
9,41164.46,69.32,51.73,0,123.31,,,,,,,,16.63,0,#N/A,123.31,,,
9,41164.50,69.33,51.73,0,123.31,,,,,,,,16.64,0,#N/A,123.31,,,
9,41167.13,0.06,0,0,14.03,,,,,,,,0,0,#N/A,14.03,,,
9,41167.21,11.3,0,0,11.01,,,,,,,,11.24,0,#N/A,11.01,,,
9,41167.25,13.58,0,3.14,60.39,,,,,,,,13.52,0,#N/A,60.39,,,
9,41167.26,14.22,0,0.21,60.22,,,,,,,,14.16,0,#N/A,60.22,,,
9,41167.29,16.19,0,3.4,59.67,,,,,,,,16.13,0,#N/A,59.67,,,
9,41167.33,17.98,0,0,59.19,,,,,,,,17.92,0,#N/A,59.19,,,
9,41167.38,18.89,0,0.21,58.97,,,,,,,,18.83,0,#N/A,58.97,,,
9,41167.41,21.14,0,3.66,58.35,,,,,,,,21.08,0,#N/A,58.35,,,
9,41167.42,21.14,0,3.66,58.35,,,,,,,,21.08,0,#N/A,58.35,,,
9,41167.46,23.83,0,1.75,57.6,,,,,,,,23.77,0,#N/A,57.6,,,
9,41167.50,26.42,0,3.48,56.94,,,,,,,,26.36,0,#N/A,56.94,,,
9,41167.53,27.94,0,3.57,56.52,,,,,,,,27.88,0,#N/A,56.52,,,
9,41167.54,28.47,0,1.66,56.38,,,,,,,,28.41,0,#N/A,56.38,,,
9,41167.58,29.12,0,0.29,56.22,,,,,,,,29.06,0,#N/A,56.22,,,
9,41167.63,30.77,0,3.66,55.76,,,,,,,,30.71,0,#N/A,55.76,,,
9,41167.67,40.31,0,28.66,53.18,,,,,,,,40.25,0,#N/A,53.18,,,
9,41167.71,56.3,15.99,17.83,47,,,,,,,,56.24,15.99,#N/A,47,,,
9,41167.75,77.11,36.8,18.54,38.24,,,,,,,,77.05,36.8,#N/A,38.24,,,
9,41167.79,86.89,46.58,0,34.12,,,,,,,,86.83,46.58,#N/A,34.12,,,
9,41167.83,86.89,46.58,0,34.12,,,,,,,,86.83,46.58,#N/A,34.12,,,
9,41167.88,86.89,46.58,0,34.12,,,,,,,,86.83,46.58,#N/A,34.12,,,
9,41167.92,86.89,46.58,0,34.12,,,,,,,,86.83,46.58,#N/A,34.12,,,
9,41167.96,87.08,46.77,0,34.04,,,,,,,,87.02,46.77,#N/A,34.04,,,
9,41168.00,87.08,46.77,0,34.04,,,,,,,,0,0,#N/A,34.04,,,
9,41168.04,0.01,0,0,34.04,,,,,,,,0.01,0,#N/A,34.04,,,
9,41168.06,0.01,0,0,34.04,,,,,,,,0.01,0,#N/A,34.04,,,
9,41168.08,0.01,0,0,34.04,,,,,,,,0.01,0,#N/A,34.04,,,
9,41168.13,5.4,0,0,32.58,,,,,,,,5.4,0,#N/A,32.58,,,
9,41168.14,6.57,0,8.64,32.27,,,,,,,,6.57,0,#N/A,32.27,,,
9,41168.15,8.57,0,8.99,31.72,,,,,,,,8.57,0,#N/A,31.72,,,
9,41168.17,8.89,0,3.31,31.63,,,,,,,,8.89,0,#N/A,31.63,,,
9,41168.21,11.32,0,3.74,30.98,,,,,,,,11.32,0,#N/A,30.98,,,
9,41168.25,14.45,0,2.62,30.14,,,,,,,,14.45,0,#N/A,30.14,,,
